cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.25,L2_primal,0.01,0.44305,0.6923333333333334,0.3115833333333333,0.15154527804265067,0.21120288621624111,0.260942529360887,L2_Logistic_Regression
0.5,L2_primal,0.01,0.4468134920634921,0.6582380952380953,0.3433333333333333,0.15346629782732585,0.20800681553818987,0.2639941457483317,L2_Logistic_Regression
1,L2_primal,0.01,0.4450329365079365,0.6395238095238095,0.37116666666666664,0.15170962785784595,0.1986720805962117,0.27489254791249335,L2_Logistic_Regression
10,L2_primal,0.01,0.4272107142857143,0.6066190476190476,0.38366666666666666,0.15035163117859882,0.20812624787910236,0.27657957096131214,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.3924686507936508,0.8861666666666667,0.05458333333333333,0.17727951096424868,0.17683480194901166,0.151669818841836,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.3924686507936508,0.8861666666666667,0.05458333333333333,0.17727951096424868,0.17683480194901166,0.151669818841836,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.3924686507936508,0.8861666666666667,0.05458333333333333,0.17727951096424868,0.17683480194901166,0.151669818841836,L2_Logistic_Regression
0.001,L2_primal,0.01,0.3924686507936508,0.8861666666666667,0.05458333333333333,0.17727951096424868,0.17683480194901166,0.151669818841836,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.3927781746031746,0.8853333333333333,0.05625,0.17669666131209688,0.176688314466497,0.15289352754428745,L2_Logistic_Regression
0.005,L2_primal,0.01,0.3929865079365079,0.8845,0.057499999999999996,0.17691319914416911,0.17732668026965107,0.15345226979958404,L2_Logistic_Regression
0.01,L2_primal,0.01,0.39404801587301586,0.8821190476190476,0.06183333333333333,0.1770375078976427,0.1768276492103768,0.15603073112817575,L2_Logistic_Regression
0.05,L2_primal,0.01,0.39992420634920633,0.8534761904761905,0.09,0.1741779696244704,0.19250635603451213,0.17913184773272023,L2_Logistic_Regression
0.1,L2_primal,0.01,0.3997777777777778,0.822,0.11425,0.17535051958933648,0.1983859942147573,0.1983277204560275,L2_Logistic_Regression
0.25,L2_primal,0.01,0.40440912698412695,0.737547619047619,0.18675,0.1766277521637605,0.20556095864177848,0.22558502329698601,L2_Logistic_Regression
0.5,L2_primal,0.01,0.41094642857142855,0.6735714285714286,0.2515,0.17884779017822697,0.19533218423979273,0.23505698609344597,L2_Logistic_Regression
1,L2_primal,0.01,0.41179126984126985,0.6118095238095238,0.287,0.17842426673203923,0.19635691079744877,0.24941674005117506,L2_Logistic_Regression
10,L2_primal,0.01,0.41797222222222224,0.5331904761904762,0.36775,0.173891916550506,0.19442831616634548,0.2558422744633271,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6651801587301587,0.7776666666666666,0.3983333333333333,0.12004442973862069,0.18022004551311535,0.3037454633943745,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6651801587301587,0.7776666666666666,0.3983333333333333,0.12004442973862069,0.18022004551311535,0.3037454633943745,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6651801587301587,0.7776666666666666,0.3983333333333333,0.12004442973862069,0.18022004551311535,0.3037454633943745,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6651801587301587,0.7776666666666666,0.3983333333333333,0.12004442973862069,0.18022004551311535,0.3037454633943745,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6666682539682539,0.7776666666666666,0.40225,0.11869932084927302,0.18022004551311535,0.3013494565697346,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6673682539682539,0.7751666666666667,0.4071666666666667,0.11828870044912332,0.18212731581353117,0.29934093807607326,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6691781746031746,0.7682380952380953,0.42166666666666663,0.11764871176918959,0.1834757560180941,0.29495573109437284,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6798944444444445,0.7348809523809524,0.46441666666666664,0.11144904714159787,0.18247176221471367,0.27641154661918693,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6886039682539683,0.7118571428571429,0.5118333333333334,0.11008689370872268,0.1819896906310446,0.2445588217766148,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6966464285714286,0.6606666666666666,0.58225,0.10623839882954197,0.17406198332200631,0.20866273790726214,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6957761904761904,0.6261428571428571,0.62225,0.10245084472271163,0.16129835198826095,0.19209879550944847,L2_Logistic_Regression
1,L2_primal,0.01,0.683715873015873,0.5929523809523809,0.6517499999999999,0.10245341535220374,0.16292973981163755,0.17294213602260236,L2_Logistic_Regression
10,L2_primal,0.01,0.6067301587301587,0.5030476190476191,0.6940833333333333,0.13591816745703167,0.1692531939110291,0.18422500913877882,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.41281309523809523,0.8385238095238096,0.15925,0.15047739885601785,0.19826512562583,0.20253624624770114,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.41281309523809523,0.8385238095238096,0.15925,0.15047739885601785,0.19826512562583,0.20253624624770114,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.41281309523809523,0.8385238095238096,0.15925,0.15047739885601785,0.19826512562583,0.20253624624770114,L2_Logistic_Regression
0.001,L2_primal,0.01,0.41281309523809523,0.8385238095238096,0.15925,0.15047739885601785,0.19826512562583,0.20253624624770114,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.41326309523809523,0.8376904761904762,0.1605,0.15061347261647745,0.19793299256890678,0.20231980974676883,L2_Logistic_Regression
0.005,L2_primal,0.01,0.41415753968253965,0.8360238095238095,0.16175,0.15033660784058542,0.19796281116491068,0.2036435115289167,L2_Logistic_Regression
0.01,L2_primal,0.01,0.4143706349206349,0.8316428571428571,0.17,0.1503572469848875,0.19869152156554684,0.20481365200868462,L2_Logistic_Regression
0.05,L2_primal,0.01,0.4210376984126984,0.7925952380952381,0.19941666666666666,0.15352937619946783,0.20243883720985903,0.2188644970353458,L2_Logistic_Regression
0.1,L2_primal,0.01,0.4286380952380952,0.7633333333333333,0.22925,0.1549489404362499,0.21114310420572274,0.22063115330073366,L2_Logistic_Regression
0.25,L2_primal,0.01,0.4333531746031746,0.7021190476190476,0.29641666666666666,0.15589289907676454,0.21383121484795092,0.22727771059457194,L2_Logistic_Regression
0.5,L2_primal,0.01,0.44216626984126983,0.6393571428571428,0.35183333333333333,0.15424664037241603,0.216273241307365,0.22574889327319048,L2_Logistic_Regression
1,L2_primal,0.01,0.4435956349206349,0.5891190476190477,0.37474999999999997,0.15606685284362998,0.21476476059115818,0.2323680530113843,L2_Logistic_Regression
10,L2_primal,0.01,0.4312765873015873,0.5253809523809524,0.4746666666666667,0.17987836305380367,0.20775159815310731,0.2637400120760012,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.39427698412698414,0.7807619047619048,0.17791666666666667,0.1596366426379524,0.22206677410416878,0.25209860378461196,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.39427698412698414,0.7807619047619048,0.17791666666666667,0.1596366426379524,0.22206677410416878,0.25209860378461196,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.39427698412698414,0.7807619047619048,0.17791666666666667,0.1596366426379524,0.22206677410416878,0.25209860378461196,L2_Logistic_Regression
0.001,L2_primal,0.01,0.39427698412698414,0.7807619047619048,0.17791666666666667,0.1596366426379524,0.22206677410416878,0.25209860378461196,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.39393253968253966,0.7789285714285714,0.17791666666666667,0.15999645425560186,0.2216351214841315,0.25209860378461196,L2_Logistic_Regression
0.005,L2_primal,0.01,0.3945492063492063,0.775547619047619,0.18366666666666667,0.16021351810395174,0.22142383829114778,0.25748949011743766,L2_Logistic_Regression
0.01,L2_primal,0.01,0.3947873015873016,0.7698333333333334,0.18591666666666667,0.16048865828058467,0.22501940014941207,0.25963885012804305,L2_Logistic_Regression
0.05,L2_primal,0.01,0.40053253968253966,0.7407380952380952,0.21241666666666667,0.16464634482324728,0.22940180659601977,0.26677132316081414,L2_Logistic_Regression
0.1,L2_primal,0.01,0.40574603174603174,0.7176190476190476,0.23875,0.16719607005430506,0.2328334596043879,0.2787762276309214,L2_Logistic_Regression
0.25,L2_primal,0.01,0.41714761904761904,0.675047619047619,0.29833333333333334,0.1700254187723075,0.22400684738188423,0.2936941970945888,L2_Logistic_Regression
0.5,L2_primal,0.01,0.4254380952380952,0.6448809523809523,0.33216666666666667,0.17432088330414375,0.22754186922015576,0.29049482226775997,L2_Logistic_Regression
1,L2_primal,0.01,0.4350468253968254,0.6185952380952381,0.36833333333333335,0.17977299700549376,0.22178784661109338,0.29018467713740126,L2_Logistic_Regression
10,L2_primal,0.01,0.4331714285714286,0.542952380952381,0.44858333333333333,0.19960332704889477,0.20768623600284616,0.29644637097700877,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5704817460317461,0.7969285714285714,0.2925833333333333,0.1677907754147707,0.20974226549077665,0.2834328207440525,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5704817460317461,0.7969285714285714,0.2925833333333333,0.1677907754147707,0.20974226549077665,0.2834328207440525,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5704817460317461,0.7969285714285714,0.2925833333333333,0.1677907754147707,0.20974226549077665,0.2834328207440525,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5704817460317461,0.7969285714285714,0.2925833333333333,0.1677907754147707,0.20974226549077665,0.2834328207440525,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5708567460317461,0.7959285714285714,0.29383333333333334,0.1679262746435529,0.20924539220059415,0.28268627464307516,L2_Logistic_Regression
0.005,L2_primal,0.01,0.571086507936508,0.7950952380952381,0.2950833333333333,0.1684970406576624,0.20942747790945512,0.2841514324647117,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5726615079365079,0.7942619047619047,0.30183333333333334,0.1673424039719701,0.2102709695312882,0.2848726046733095,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5811571428571428,0.7767857142857143,0.3314166666666667,0.16715525045556145,0.20611330399238714,0.2756454153994024,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5903222222222222,0.7698333333333334,0.36191666666666666,0.16795929293885273,0.19985140020153286,0.2648513246643062,L2_Logistic_Regression
0.25,L2_primal,0.01,0.607188492063492,0.7378571428571429,0.42383333333333334,0.1679090015455486,0.19440126133465574,0.2624324113353055,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6194329365079365,0.7037619047619048,0.48391666666666666,0.16817930573415338,0.1913110383621278,0.26285156989169417,L2_Logistic_Regression
1,L2_primal,0.01,0.630579761904762,0.6690714285714285,0.5346666666666666,0.16684822951887687,0.18373510359465506,0.2541852905278248,L2_Logistic_Regression
10,L2_primal,0.01,0.652193253968254,0.5794285714285714,0.6253333333333333,0.16715935169594281,0.18685158662135998,0.23549465622386087,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.536486507936508,0.8886904761904761,0.15775,0.14279124881920474,0.17306353727132007,0.2291615425040032,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.536486507936508,0.8886904761904761,0.15775,0.14279124881920474,0.17306353727132007,0.2291615425040032,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.536486507936508,0.8886904761904761,0.15775,0.14279124881920474,0.17306353727132007,0.2291615425040032,L2_Logistic_Regression
0.001,L2_primal,0.01,0.536486507936508,0.8886904761904761,0.15775,0.14279124881920474,0.17306353727132007,0.2291615425040032,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5368615079365079,0.8863095238095238,0.159,0.14316928860668438,0.17320339492721246,0.22897850505865058,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5382519841269842,0.8840476190476191,0.164,0.14304968378600602,0.17328351537242562,0.23226868863149197,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5386130952380952,0.8808333333333334,0.17099999999999999,0.14392717672189295,0.17399205178471075,0.23162957778861631,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5458873015873016,0.8538095238095238,0.21116666666666667,0.14542137635885802,0.1896223985144985,0.24927650755622857,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5511539682539682,0.8288095238095238,0.2618333333333333,0.14361605201614866,0.1972906135245484,0.2507698364791352,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5653083333333333,0.7568333333333334,0.36366666666666664,0.13685153000235542,0.20683027825106498,0.2740129231935091,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5746365079365079,0.6910952380952381,0.42641666666666667,0.13699857554022143,0.1966053306380029,0.2795928956992943,L2_Logistic_Regression
1,L2_primal,0.01,0.586068253968254,0.6441428571428571,0.49466666666666664,0.1327218071337826,0.1955047583890577,0.26938397785785534,L2_Logistic_Regression
10,L2_primal,0.01,0.5977785714285714,0.5765238095238095,0.6016666666666667,0.13958919923456303,0.21872460239205924,0.23454459479135373,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.47287103174603173,0.7958809523809524,0.26908333333333334,0.17102187000201194,0.23763040411240588,0.2641336855696303,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.47287103174603173,0.7958809523809524,0.26908333333333334,0.17102187000201194,0.23763040411240588,0.2641336855696303,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.47287103174603173,0.7958809523809524,0.26908333333333334,0.17102187000201194,0.23763040411240588,0.2641336855696303,L2_Logistic_Regression
0.001,L2_primal,0.01,0.47287103174603173,0.7958809523809524,0.26908333333333334,0.17102187000201194,0.23763040411240588,0.2641336855696303,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.47374603174603175,0.795047619047619,0.2703333333333333,0.1713577351292056,0.2372028454615448,0.26463400344418037,L2_Logistic_Regression
0.005,L2_primal,0.01,0.47341904761904763,0.7936190476190477,0.2728333333333333,0.17245300418173765,0.23854823620993704,0.26442900146810755,L2_Logistic_Regression
0.01,L2_primal,0.01,0.47520873015873016,0.7894047619047619,0.27608333333333335,0.1718172619696313,0.23966053426898404,0.2635791608546679,L2_Logistic_Regression
0.05,L2_primal,0.01,0.47988968253968256,0.766452380952381,0.3015,0.17384544823185452,0.24313324933986183,0.26935511421623104,L2_Logistic_Regression
0.1,L2_primal,0.01,0.4874515873015873,0.7405952380952381,0.33525,0.1752059468220204,0.23896702684348092,0.2725798409305832,L2_Logistic_Regression
0.25,L2_primal,0.01,0.49431349206349207,0.7017380952380953,0.3899166666666667,0.17552786007186602,0.23944397959521904,0.273319940330457,L2_Logistic_Regression
0.5,L2_primal,0.01,0.4949746031746032,0.6662857142857143,0.43033333333333335,0.1752112765053068,0.2377683134803559,0.27826915778870953,L2_Logistic_Regression
1,L2_primal,0.01,0.4967063492063492,0.6410238095238096,0.45116666666666666,0.1736880322535265,0.2383270838176527,0.27958906392737065,L2_Logistic_Regression
10,L2_primal,0.01,0.4694138888888889,0.5944761904761905,0.44508333333333333,0.17377027402397316,0.2230465323214513,0.2897215470387681,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5891638888888889,0.6692142857142858,0.4865833333333333,0.19214951725985785,0.25343136885985984,0.3092456623400861,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5891638888888889,0.6692142857142858,0.4865833333333333,0.19214951725985785,0.25343136885985984,0.3092456623400861,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5891638888888889,0.6692142857142858,0.4865833333333333,0.19214951725985785,0.25343136885985984,0.3092456623400861,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5891638888888889,0.6692142857142858,0.4865833333333333,0.19214951725985785,0.25343136885985984,0.3092456623400861,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5896972222222222,0.6682142857142858,0.48883333333333334,0.19182538322518958,0.25330726966339046,0.30817590711541654,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5895305555555556,0.6647142857142857,0.49133333333333334,0.19171440713947835,0.25344769524832733,0.30825674724525043,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5900861111111111,0.6603809523809524,0.49133333333333334,0.19134124985521617,0.25403713271919803,0.30825674724525043,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5958043650793651,0.6357619047619048,0.5178333333333334,0.19317246957315135,0.24876086898948752,0.30271205726686934,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5998416666666667,0.6158095238095238,0.5365,0.19326059231072312,0.24681739286285131,0.2944886927762892,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6068694444444445,0.5623809523809524,0.5749166666666666,0.1925014641943104,0.25450017081624615,0.28717708785317125,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6070142857142857,0.5438095238095239,0.5961666666666666,0.18812738702442386,0.2513297172733802,0.28588470928273696,L2_Logistic_Regression
1,L2_primal,0.01,0.6014980158730159,0.522547619047619,0.61325,0.18554484647187233,0.241073253237565,0.2811115842162495,L2_Logistic_Regression
10,L2_primal,0.01,0.5838202380952381,0.4807142857142857,0.6360833333333333,0.17342169181964592,0.2508626396015501,0.2675382401425669,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5075876984126985,0.8125714285714286,0.25483333333333336,0.15841058539408132,0.2179545749016622,0.24968763288260198,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5075876984126985,0.8125714285714286,0.25483333333333336,0.15841058539408132,0.2179545749016622,0.24968763288260198,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5075876984126985,0.8125714285714286,0.25483333333333336,0.15841058539408132,0.2179545749016622,0.24968763288260198,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5075876984126985,0.8125714285714286,0.25483333333333336,0.15841058539408132,0.2179545749016622,0.24968763288260198,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5079626984126984,0.8117380952380953,0.25483333333333336,0.15792984412541478,0.2175526026126616,0.24968763288260198,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5083376984126984,0.8090714285714286,0.25875,0.15832861653736602,0.21696135908980746,0.250024775433439,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5092960317460318,0.8050238095238095,0.2629166666666667,0.15815359357922687,0.21914913713397746,0.24802085103084306,L2_Logistic_Regression
0.05,L2_primal,0.01,0.517972619047619,0.7805952380952381,0.3120833333333333,0.15765056763367724,0.2250516348692439,0.24426382691930024,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5289861111111112,0.7581666666666667,0.3445,0.15527779114225618,0.22112371622496943,0.24062610264273454,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5463031746031746,0.7185952380952381,0.4350833333333333,0.1537614771512231,0.2180087088834076,0.22380894817224217,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5613230158730159,0.6816428571428571,0.493,0.15271727857841091,0.21772355817474792,0.2242075193326333,L2_Logistic_Regression
1,L2_primal,0.01,0.5796321428571428,0.6594285714285715,0.5448333333333333,0.15132751789824203,0.21874775817530004,0.21158114971464934,L2_Logistic_Regression
10,L2_primal,0.01,0.6233297619047619,0.6235238095238095,0.6296666666666667,0.14595109357678535,0.22595144357753666,0.2048011114570622,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5605619047619047,0.7388095238095238,0.41141666666666665,0.212064537971007,0.2358413298708703,0.3299094570642272,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5605619047619047,0.7388095238095238,0.41141666666666665,0.212064537971007,0.2358413298708703,0.3299094570642272,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5605619047619047,0.7388095238095238,0.41141666666666665,0.212064537971007,0.2358413298708703,0.3299094570642272,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5605619047619047,0.7388095238095238,0.41141666666666665,0.212064537971007,0.2358413298708703,0.3299094570642272,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5612285714285714,0.7379761904761905,0.4126666666666667,0.21195109682020638,0.23580010692303277,0.3288145976726972,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5623515873015873,0.7371428571428571,0.41641666666666666,0.21265548308314697,0.2369371211911555,0.327403185957805,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5637996031746032,0.7336428571428572,0.42283333333333334,0.21386778273980073,0.2390204934134466,0.32823704682079885,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5798460317460318,0.7017380952380953,0.47733333333333333,0.21203385072415404,0.23675534806900508,0.31894420327352985,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5857035714285714,0.6799761904761905,0.5126666666666667,0.21168655888084198,0.23208410850610525,0.31802029299401985,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6012869047619047,0.6333571428571428,0.58675,0.20691765779513724,0.2350814268944003,0.311241536382677,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6121301587301587,0.592047619047619,0.6303333333333333,0.2033414330745163,0.2410139883237358,0.31296995929570015,L2_Logistic_Regression
1,L2_primal,0.01,0.6206174603174603,0.5318809523809523,0.658,0.19974722010035487,0.2516745940697065,0.30806650140984,L2_Logistic_Regression
10,L2_primal,0.01,0.5842138888888889,0.3870952380952381,0.6841666666666667,0.20109616247313777,0.24178504403828657,0.29512013849855057,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5168464285714286,0.794952380952381,0.26566666666666666,0.14989988240935395,0.2296991205488716,0.2995979066003427,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5168464285714286,0.794952380952381,0.26566666666666666,0.14989988240935395,0.2296991205488716,0.2995979066003427,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5168464285714286,0.794952380952381,0.26566666666666666,0.14989988240935395,0.2296991205488716,0.2995979066003427,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5168464285714286,0.794952380952381,0.26566666666666666,0.14989988240935395,0.2296991205488716,0.2995979066003427,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5174059523809523,0.7917380952380952,0.26691666666666664,0.1501299269326042,0.22987458414092063,0.3010982943471087,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5188738095238096,0.7894761904761904,0.27541666666666664,0.14916800465603897,0.232148561418679,0.3010401542710353,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5211119047619047,0.785547619047619,0.2791666666666667,0.14895178342531512,0.23256529936016268,0.30017559536272753,L2_Logistic_Regression
0.05,L2_primal,0.01,0.529436507936508,0.7543333333333333,0.3160833333333333,0.1497386098416122,0.2360226566880452,0.29972245443561446,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5394396825396826,0.7275952380952381,0.37033333333333335,0.15031099244634497,0.23927884675357414,0.29122740313199985,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5591662698412698,0.6554285714285715,0.48075,0.14403400107978606,0.23398414884736682,0.28862241151126383,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5670119047619048,0.6086190476190476,0.5525,0.1389568916465558,0.22085224253396565,0.2745269013086973,L2_Logistic_Regression
1,L2_primal,0.01,0.569290873015873,0.543,0.60875,0.13847813555272456,0.21021168274033608,0.24628981976738237,L2_Logistic_Regression
10,L2_primal,0.01,0.5220238095238096,0.3901190476190476,0.66875,0.16031853554700606,0.19343180537403026,0.24222665150212955,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5121551587301587,0.744547619047619,0.35441666666666666,0.16965430343080223,0.22546439424932402,0.31026760976707685,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5121551587301587,0.744547619047619,0.35441666666666666,0.16965430343080223,0.22546439424932402,0.31026760976707685,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5121551587301587,0.744547619047619,0.35441666666666666,0.16965430343080223,0.22546439424932402,0.31026760976707685,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5121551587301587,0.744547619047619,0.35441666666666666,0.16965430343080223,0.22546439424932402,0.31026760976707685,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5141968253968254,0.7428809523809524,0.3556666666666667,0.1681357150123869,0.22541769097592085,0.30933476289163114,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5165579365079365,0.7420476190476191,0.35691666666666666,0.16813661538520594,0.22476952445096607,0.3094107325156453,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5195857142857143,0.739547619047619,0.36683333333333334,0.1663837665115154,0.22528708273568976,0.30485550485211454,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5353714285714286,0.7139047619047619,0.40116666666666667,0.15404576717847202,0.23193532485997073,0.30366967382080917,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5466603174603175,0.6943571428571429,0.44266666666666665,0.1496772131186944,0.23419007414310206,0.29489249855889743,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5637468253968254,0.6566428571428571,0.5183333333333333,0.14319588064525993,0.2312573492872824,0.2642002776518875,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5713154761904762,0.6262619047619048,0.5584166666666667,0.1358005377579179,0.2288011216780743,0.24395538706207176,L2_Logistic_Regression
1,L2_primal,0.01,0.5758313492063493,0.5974761904761905,0.58725,0.13391188923249264,0.2196060746373816,0.2195941735585438,L2_Logistic_Regression
10,L2_primal,0.01,0.5538948412698412,0.5474523809523809,0.58375,0.16432049805522544,0.20507990326889752,0.24471771531672584,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6393626984126984,0.7972619047619047,0.3453333333333333,0.1830763880910084,0.18868410220501802,0.3161313468729602,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6393626984126984,0.7972619047619047,0.3453333333333333,0.1830763880910084,0.18868410220501802,0.3161313468729602,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6393626984126984,0.7972619047619047,0.3453333333333333,0.1830763880910084,0.18868410220501802,0.3161313468729602,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6393626984126984,0.7972619047619047,0.3453333333333333,0.1830763880910084,0.18868410220501802,0.3161313468729602,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6397793650793651,0.7962619047619047,0.3463333333333333,0.18342775968622516,0.1891988020995175,0.31598560279311666,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6403626984126984,0.7954285714285714,0.34758333333333336,0.18318156743800026,0.19013719534990273,0.31708910155500164,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6419043650793651,0.7883809523809524,0.35683333333333334,0.1816021241507742,0.1882464853637768,0.3166300340267716,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6529107142857142,0.7757142857142857,0.40441666666666665,0.17787273571998438,0.1868383161650176,0.30614166288736966,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6596567460317461,0.7593095238095238,0.4439166666666667,0.1734339808231823,0.1846011871820042,0.29592513379730634,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6716115079365079,0.7191190476190477,0.5033333333333333,0.17152776739393874,0.19641465358540244,0.29337558702831756,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6775083333333334,0.6871428571428572,0.5474166666666667,0.16795465133931733,0.19918646285130776,0.279786637520266,L2_Logistic_Regression
1,L2_primal,0.01,0.6795896825396825,0.6559761904761905,0.5756666666666667,0.1611083362681674,0.20321625544548444,0.2710889593791383,L2_Logistic_Regression
10,L2_primal,0.01,0.6547218253968254,0.5933571428571428,0.6080833333333333,0.16349924673111502,0.18545296559400773,0.26592220990302723,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5062948412698413,0.7817857142857143,0.2628333333333333,0.18224357163726376,0.22348952879285716,0.28690336338535904,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5062948412698413,0.7817857142857143,0.2628333333333333,0.18224357163726376,0.22348952879285716,0.28690336338535904,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5062948412698413,0.7817857142857143,0.2628333333333333,0.18224357163726376,0.22348952879285716,0.28690336338535904,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5062948412698413,0.7817857142857143,0.2628333333333333,0.18224357163726376,0.22348952879285716,0.28690336338535904,L2_Logistic_Regression
