row,column,cor,p
Otu01089,Otu01496,1,0
Otu00302,Otu01501,1,0
Otu00308,Otu01501,1,0
Otu00348,Otu01501,1,0
Otu00677,Otu01501,1,0
Otu00701,Otu01501,1,0
Otu00789,Otu01501,1,0
Otu00937,Otu01501,1,0
Otu00949,Otu01501,1,0
Otu01018,Otu01501,1,0
Otu01067,Otu01501,1,0
Otu01215,Otu01501,1,0
Otu01378,Otu01501,1,0
Otu01407,Otu01501,1,0
Otu01462,Otu01501,1,0
Otu00359,Otu01503,1,0
Otu00425,Otu01503,1,0
Otu00705,Otu01503,1,0
Otu00960,Otu01503,1,0
Otu01060,Otu01503,1,0
Otu01111,Otu01503,1,0
Otu01223,Otu01503,1,0
Otu01058,Otu01505,1,0
Otu01103,Otu01505,1,0
Otu00616,Otu01512,1,0
Otu01358,Otu01512,1,0
Otu01448,Otu01522,1,0
Otu01315,Otu01528,1,0
Otu00366,Otu01538,1,0
Otu00476,Otu01538,1,0
Otu00521,Otu01538,1,0
Otu00531,Otu01538,1,0
Otu00588,Otu01538,1,0
Otu00617,Otu01538,1,0
Otu00777,Otu01538,1,0
Otu00783,Otu01538,1,0
Otu00886,Otu01538,1,0
Otu00957,Otu01538,1,0
Otu01086,Otu01538,1,0
Otu01098,Otu01538,1,0
Otu01160,Otu01538,1,0
Otu01180,Otu01538,1,0
Otu01245,Otu01538,1,0
Otu01291,Otu01538,1,0
Otu01370,Otu01538,1,0
Otu01469,Otu01538,1,0
Otu00253,Otu01541,1,0
Otu00499,Otu01541,1,0
Otu01115,Otu01541,1,0
Otu01323,Otu01541,1,0
Otu01482,Otu01541,1,0
Otu00579,Otu01545,1,0
Otu00747,Otu01545,1,0
Otu00782,Otu01545,1,0
Otu01007,Otu01545,1,0
Otu01356,Otu01545,1,0
Otu00368,Otu01546,1,0
Otu00400,Otu01546,1,0
Otu00560,Otu01546,1,0
Otu00807,Otu01546,1,0
Otu00930,Otu01546,1,0
Otu00967,Otu01546,1,0
Otu00974,Otu01546,1,0
Otu01091,Otu01546,1,0
Otu01100,Otu01546,1,0
Otu01155,Otu01546,1,0
Otu01218,Otu01546,1,0
Otu01273,Otu01546,1,0
Otu01290,Otu01546,1,0
Otu01435,Otu01546,1,0
Otu01440,Otu01546,1,0
Otu00285,Otu01550,1,0
Otu00431,Otu01550,1,0
Otu01183,Otu01550,1,0
Otu01219,Otu01550,1,0
Otu01471,Otu01550,1,0
Otu00236,Otu01554,1,0
Otu00637,Otu01554,1,0
Otu00679,Otu01554,1,0
Otu00733,Otu01554,1,0
Otu00749,Otu01554,1,0
Otu00780,Otu01554,1,0
Otu00816,Otu01554,1,0
Otu00883,Otu01554,1,0
Otu01002,Otu01554,1,0
Otu01210,Otu01554,1,0
Otu01260,Otu01554,1,0
Otu01385,Otu01554,1,0
Otu00366,Otu01556,1,0
Otu00476,Otu01556,1,0
Otu00521,Otu01556,1,0
Otu00531,Otu01556,1,0
Otu00588,Otu01556,1,0
Otu00617,Otu01556,1,0
Otu00777,Otu01556,1,0
Otu00783,Otu01556,1,0
Otu00886,Otu01556,1,0
Otu00957,Otu01556,1,0
Otu01086,Otu01556,1,0
Otu01098,Otu01556,1,0
Otu01160,Otu01556,1,0
Otu01180,Otu01556,1,0
Otu01245,Otu01556,1,0
Otu01291,Otu01556,1,0
Otu01370,Otu01556,1,0
Otu01469,Otu01556,1,0
Otu01538,Otu01556,1,0
Otu00525,Otu01558,1,0
Otu00546,Otu01558,1,0
Otu00551,Otu01558,1,0
Otu00950,Otu01558,1,0
Otu01024,Otu01558,1,0
Otu01239,Otu01558,1,0
Otu01267,Otu01558,1,0
Otu01327,Otu01558,1,0
Otu01415,Otu01558,1,0
Otu01488,Otu01558,1,0
Otu00964,Otu01559,1,0
Otu01266,Otu01559,1,0
Otu00580,Otu01563,1,0
Otu00649,Otu01563,1,0
Otu00703,Otu01563,1,0
Otu00801,Otu01563,1,0
Otu00857,Otu01563,1,0
Otu00988,Otu01563,1,0
Otu01282,Otu01563,1,0
Otu01314,Otu01563,1,0
Otu01363,Otu01563,1,0
Otu01401,Otu01563,1,0
Otu01411,Otu01563,1,0
Otu01414,Otu01563,1,0
Otu00838,Otu01564,1,0
Otu01275,Otu01564,1,0
Otu01337,Otu01564,1,0
Otu01349,Otu01564,1,0
Otu01412,Otu01564,1,0
Otu00485,Otu01565,1,0
Otu00149,Otu01567,1,0
Otu00415,Otu01567,1,0
Otu00488,Otu01567,1,0
Otu00564,Otu01567,1,0
Otu01062,Otu01567,1,0
Otu01174,Otu01567,1,0
Otu01281,Otu01567,1,0
Otu01400,Otu01568,1,0
Otu00273,Otu01570,1,0
Otu00633,Otu01570,1,0
Otu01085,Otu01570,1,0
Otu00580,Otu01573,1,0
Otu00649,Otu01573,1,0
Otu00703,Otu01573,1,0
Otu00801,Otu01573,1,0
Otu00857,Otu01573,1,0
Otu00988,Otu01573,1,0
Otu01282,Otu01573,1,0
Otu01314,Otu01573,1,0
Otu01363,Otu01573,1,0
Otu01401,Otu01573,1,0
Otu01411,Otu01573,1,0
Otu01414,Otu01573,1,0
Otu01563,Otu01573,1,0
Otu00665,Otu01574,1,0
Otu01421,Otu01574,1,0
Otu00366,Otu01588,1,0
Otu00476,Otu01588,1,0
Otu00521,Otu01588,1,0
Otu00531,Otu01588,1,0
Otu00588,Otu01588,1,0
Otu00617,Otu01588,1,0
Otu00777,Otu01588,1,0
Otu00783,Otu01588,1,0
Otu00886,Otu01588,1,0
Otu00957,Otu01588,1,0
Otu01086,Otu01588,1,0
Otu01098,Otu01588,1,0
Otu01160,Otu01588,1,0
Otu01180,Otu01588,1,0
Otu01245,Otu01588,1,0
Otu01291,Otu01588,1,0
Otu01370,Otu01588,1,0
Otu01469,Otu01588,1,0
Otu01538,Otu01588,1,0
Otu01556,Otu01588,1,0
Otu00359,Otu01591,1,0
Otu00425,Otu01591,1,0
Otu00705,Otu01591,1,0
Otu00960,Otu01591,1,0
Otu01060,Otu01591,1,0
Otu01111,Otu01591,1,0
Otu01223,Otu01591,1,0
Otu01503,Otu01591,1,0
Otu00359,Otu01596,1,0
Otu00425,Otu01596,1,0
Otu00705,Otu01596,1,0
Otu00960,Otu01596,1,0
Otu01060,Otu01596,1,0
Otu01111,Otu01596,1,0
Otu01223,Otu01596,1,0
Otu01503,Otu01596,1,0
Otu01591,Otu01596,1,0
Otu00149,Otu01597,1,0
Otu00415,Otu01597,1,0
Otu00488,Otu01597,1,0
Otu00564,Otu01597,1,0
Otu01062,Otu01597,1,0
Otu01174,Otu01597,1,0
Otu01281,Otu01597,1,0
Otu01567,Otu01597,1,0
Otu01347,Otu01598,1,0
Otu00236,Otu01600,1,0
Otu00637,Otu01600,1,0
Otu00679,Otu01600,1,0
Otu00733,Otu01600,1,0
Otu00749,Otu01600,1,0
Otu00780,Otu01600,1,0
Otu00816,Otu01600,1,0
Otu00883,Otu01600,1,0
Otu01002,Otu01600,1,0
Otu01210,Otu01600,1,0
Otu01260,Otu01600,1,0
Otu01385,Otu01600,1,0
Otu01554,Otu01600,1,0
Otu00598,Otu01603,1,0
Otu00678,Otu01603,1,0
Otu00770,Otu01603,1,0
Otu01099,Otu01603,1,0
Otu01132,Otu01603,1,0
Otu01252,Otu01603,1,0
Otu01340,Otu01603,1,0
Otu01399,Otu01603,1,0
Otu00236,Otu01605,1,0
Otu00637,Otu01605,1,0
Otu00679,Otu01605,1,0
Otu00733,Otu01605,1,0
Otu00749,Otu01605,1,0
Otu00780,Otu01605,1,0
Otu00816,Otu01605,1,0
Otu00883,Otu01605,1,0
Otu01002,Otu01605,1,0
Otu01210,Otu01605,1,0
Otu01260,Otu01605,1,0
Otu01385,Otu01605,1,0
Otu01554,Otu01605,1,0
Otu01600,Otu01605,1,0
Otu00302,Otu01608,1,0
Otu00308,Otu01608,1,0
Otu00348,Otu01608,1,0
Otu00677,Otu01608,1,0
Otu00701,Otu01608,1,0
Otu00789,Otu01608,1,0
Otu00937,Otu01608,1,0
Otu00949,Otu01608,1,0
Otu01018,Otu01608,1,0
Otu01067,Otu01608,1,0
Otu01215,Otu01608,1,0
Otu01378,Otu01608,1,0
Otu01407,Otu01608,1,0
Otu01462,Otu01608,1,0
Otu01501,Otu01608,1,0
Otu00359,Otu01609,1,0
Otu00425,Otu01609,1,0
Otu00705,Otu01609,1,0
Otu00960,Otu01609,1,0
Otu01060,Otu01609,1,0
Otu01111,Otu01609,1,0
Otu01223,Otu01609,1,0
Otu01503,Otu01609,1,0
Otu01591,Otu01609,1,0
Otu01596,Otu01609,1,0
Otu01448,Otu01612,1,0
Otu01522,Otu01612,1,0
Otu00366,Otu01616,1,0
Otu00476,Otu01616,1,0
Otu00521,Otu01616,1,0
Otu00531,Otu01616,1,0
Otu00588,Otu01616,1,0
Otu00617,Otu01616,1,0
Otu00777,Otu01616,1,0
Otu00783,Otu01616,1,0
Otu00886,Otu01616,1,0
Otu00957,Otu01616,1,0
Otu01086,Otu01616,1,0
Otu01098,Otu01616,1,0
Otu01160,Otu01616,1,0
Otu01180,Otu01616,1,0
Otu01245,Otu01616,1,0
Otu01291,Otu01616,1,0
Otu01370,Otu01616,1,0
Otu01469,Otu01616,1,0
Otu01538,Otu01616,1,0
Otu01556,Otu01616,1,0
Otu01588,Otu01616,1,0
Otu00149,Otu01631,1,0
Otu00415,Otu01631,1,0
Otu00488,Otu01631,1,0
Otu00564,Otu01631,1,0
Otu01062,Otu01631,1,0
Otu01174,Otu01631,1,0
Otu01281,Otu01631,1,0
Otu01567,Otu01631,1,0
Otu01597,Otu01631,1,0
Otu00838,Otu01634,1,0
Otu01275,Otu01634,1,0
Otu01337,Otu01634,1,0
Otu01349,Otu01634,1,0
Otu01412,Otu01634,1,0
Otu01564,Otu01634,1,0
Otu00579,Otu01635,1,0
Otu00747,Otu01635,1,0
Otu00782,Otu01635,1,0
Otu01007,Otu01635,1,0
Otu01356,Otu01635,1,0
Otu01545,Otu01635,1,0
Otu00368,Otu01636,1,0
Otu00400,Otu01636,1,0
Otu00560,Otu01636,1,0
Otu00807,Otu01636,1,0
Otu00930,Otu01636,1,0
Otu00967,Otu01636,1,0
Otu00974,Otu01636,1,0
Otu01091,Otu01636,1,0
Otu01100,Otu01636,1,0
Otu01155,Otu01636,1,0
Otu01218,Otu01636,1,0
Otu01273,Otu01636,1,0
Otu01290,Otu01636,1,0
Otu01435,Otu01636,1,0
Otu01440,Otu01636,1,0
Otu01546,Otu01636,1,0
Otu00359,Otu01640,1,0
Otu00425,Otu01640,1,0
Otu00705,Otu01640,1,0
Otu00960,Otu01640,1,0
Otu01060,Otu01640,1,0
Otu01111,Otu01640,1,0
Otu01223,Otu01640,1,0
Otu01503,Otu01640,1,0
Otu01591,Otu01640,1,0
Otu01596,Otu01640,1,0
Otu01609,Otu01640,1,0
Otu00366,Otu01643,1,0
Otu00476,Otu01643,1,0
Otu00521,Otu01643,1,0
Otu00531,Otu01643,1,0
Otu00588,Otu01643,1,0
Otu00617,Otu01643,1,0
Otu00777,Otu01643,1,0
Otu00783,Otu01643,1,0
Otu00886,Otu01643,1,0
Otu00957,Otu01643,1,0
Otu01086,Otu01643,1,0
Otu01098,Otu01643,1,0
Otu01160,Otu01643,1,0
Otu01180,Otu01643,1,0
Otu01245,Otu01643,1,0
Otu01291,Otu01643,1,0
Otu01370,Otu01643,1,0
Otu01469,Otu01643,1,0
Otu01538,Otu01643,1,0
Otu01556,Otu01643,1,0
Otu01588,Otu01643,1,0
Otu01616,Otu01643,1,0
Otu00218,Otu01645,1,0
Otu00247,Otu01645,1,0
Otu00582,Otu01645,1,0
Otu00585,Otu01645,1,0
Otu00928,Otu01645,1,0
Otu01318,Otu01645,1,0
Otu01361,Otu01645,1,0
Otu01388,Otu01645,1,0
Otu01405,Otu01645,1,0
Otu01425,Otu01645,1,0
Otu00405,Otu01651,1,0
Otu01050,Otu01651,1,0
Otu01116,Otu01651,1,0
Otu01428,Otu01651,1,0
Otu00598,Otu01655,1,0
Otu00678,Otu01655,1,0
Otu00770,Otu01655,1,0
Otu01099,Otu01655,1,0
Otu01132,Otu01655,1,0
Otu01252,Otu01655,1,0
Otu01340,Otu01655,1,0
Otu01399,Otu01655,1,0
Otu01603,Otu01655,1,0
Otu01481,Otu01656,1,0
Otu00423,Otu01657,1,0
Otu00755,Otu01657,1,0
Otu00926,Otu01657,1,0
Otu01141,Otu01657,1,0
Otu01225,Otu01657,1,0
Otu01265,Otu01657,1,0
Otu01626,Otu01658,1,0
Otu00720,Otu01661,1,0
Otu00890,Otu01661,1,0
Otu00935,Otu01661,1,0
Otu00971,Otu01661,1,0
Otu01484,Otu01661,1,0
Otu00285,Otu01665,1,0
Otu00431,Otu01665,1,0
Otu01183,Otu01665,1,0
Otu01219,Otu01665,1,0
Otu01471,Otu01665,1,0
Otu01550,Otu01665,1,0
Otu00525,Otu01672,1,0
Otu00546,Otu01672,1,0
Otu00551,Otu01672,1,0
Otu00950,Otu01672,1,0
Otu01024,Otu01672,1,0
Otu01239,Otu01672,1,0
Otu01267,Otu01672,1,0
Otu01327,Otu01672,1,0
Otu01415,Otu01672,1,0
Otu01488,Otu01672,1,0
Otu01558,Otu01672,1,0
Otu00580,Otu01674,1,0
Otu00649,Otu01674,1,0
Otu00703,Otu01674,1,0
Otu00801,Otu01674,1,0
Otu00857,Otu01674,1,0
Otu00988,Otu01674,1,0
Otu01282,Otu01674,1,0
Otu01314,Otu01674,1,0
Otu01363,Otu01674,1,0
Otu01401,Otu01674,1,0
Otu01411,Otu01674,1,0
Otu01414,Otu01674,1,0
Otu01563,Otu01674,1,0
Otu01573,Otu01674,1,0
Otu00368,Otu01675,1,0
Otu00400,Otu01675,1,0
Otu00560,Otu01675,1,0
Otu00807,Otu01675,1,0
Otu00930,Otu01675,1,0
Otu00967,Otu01675,1,0
Otu00974,Otu01675,1,0
Otu01091,Otu01675,1,0
Otu01100,Otu01675,1,0
Otu01155,Otu01675,1,0
Otu01218,Otu01675,1,0
Otu01273,Otu01675,1,0
Otu01290,Otu01675,1,0
Otu01435,Otu01675,1,0
Otu01440,Otu01675,1,0
Otu01546,Otu01675,1,0
Otu01636,Otu01675,1,0
Otu00838,Otu01680,1,0
Otu01275,Otu01680,1,0
Otu01337,Otu01680,1,0
Otu01349,Otu01680,1,0
Otu01412,Otu01680,1,0
Otu01564,Otu01680,1,0
Otu01634,Otu01680,1,0
Otu00716,Otu01689,1,0
Otu00804,Otu01689,1,0
Otu00881,Otu01689,1,0
Otu01094,Otu01689,1,0
Otu01232,Otu01689,1,0
Otu01236,Otu01689,1,0
Otu01294,Otu01689,1,0
Otu01316,Otu01689,1,0
Otu01452,Otu01689,1,0
Otu00380,Otu01692,1,0
Otu01171,Otu01692,1,0
Otu00359,Otu01695,1,0
Otu00425,Otu01695,1,0
Otu00705,Otu01695,1,0
Otu00960,Otu01695,1,0
Otu01060,Otu01695,1,0
Otu01111,Otu01695,1,0
Otu01223,Otu01695,1,0
Otu01503,Otu01695,1,0
Otu01591,Otu01695,1,0
Otu01596,Otu01695,1,0
Otu01609,Otu01695,1,0
Otu01640,Otu01695,1,0
Otu00580,Otu01697,1,0
Otu00649,Otu01697,1,0
Otu00703,Otu01697,1,0
Otu00801,Otu01697,1,0
Otu00857,Otu01697,1,0
Otu00988,Otu01697,1,0
Otu01282,Otu01697,1,0
Otu01314,Otu01697,1,0
Otu01363,Otu01697,1,0
Otu01401,Otu01697,1,0
Otu01411,Otu01697,1,0
Otu01414,Otu01697,1,0
Otu01563,Otu01697,1,0
Otu01573,Otu01697,1,0
Otu01674,Otu01697,1,0
Otu00665,Otu01700,1,0
Otu01421,Otu01700,1,0
Otu01574,Otu01700,1,0
Otu00359,Otu01707,1,0
Otu00425,Otu01707,1,0
Otu00705,Otu01707,1,0
Otu00960,Otu01707,1,0
Otu01060,Otu01707,1,0
Otu01111,Otu01707,1,0
Otu01223,Otu01707,1,0
Otu01503,Otu01707,1,0
Otu01591,Otu01707,1,0
Otu01596,Otu01707,1,0
Otu01609,Otu01707,1,0
Otu01640,Otu01707,1,0
Otu01695,Otu01707,1,0
Otu00720,Otu01714,1,0
Otu00890,Otu01714,1,0
Otu00935,Otu01714,1,0
Otu00971,Otu01714,1,0
Otu01484,Otu01714,1,0
Otu01661,Otu01714,1,0
Otu00253,Otu01719,1,0
Otu00499,Otu01719,1,0
Otu01115,Otu01719,1,0
Otu01323,Otu01719,1,0
Otu01482,Otu01719,1,0
Otu01541,Otu01719,1,0
Otu00253,Otu01721,1,0
Otu00499,Otu01721,1,0
Otu01115,Otu01721,1,0
Otu01323,Otu01721,1,0
Otu01482,Otu01721,1,0
Otu01541,Otu01721,1,0
Otu01719,Otu01721,1,0
Otu00366,Otu01724,1,0
Otu00476,Otu01724,1,0
Otu00521,Otu01724,1,0
Otu00531,Otu01724,1,0
Otu00588,Otu01724,1,0
Otu00617,Otu01724,1,0
Otu00777,Otu01724,1,0
Otu00783,Otu01724,1,0
Otu00886,Otu01724,1,0
Otu00957,Otu01724,1,0
Otu01086,Otu01724,1,0
Otu01098,Otu01724,1,0
Otu01160,Otu01724,1,0
Otu01180,Otu01724,1,0
Otu01245,Otu01724,1,0
Otu01291,Otu01724,1,0
Otu01370,Otu01724,1,0
Otu01469,Otu01724,1,0
Otu01538,Otu01724,1,0
Otu01556,Otu01724,1,0
Otu01588,Otu01724,1,0
Otu01616,Otu01724,1,0
Otu01643,Otu01724,1,0
Otu00838,Otu01726,1,0
Otu01275,Otu01726,1,0
Otu01337,Otu01726,1,0
Otu01349,Otu01726,1,0
Otu01412,Otu01726,1,0
Otu01564,Otu01726,1,0
Otu01634,Otu01726,1,0
Otu01680,Otu01726,1,0
Otu00380,Otu01730,1,0
Otu01171,Otu01730,1,0
Otu01692,Otu01730,1,0
Otu00525,Otu01731,1,0
Otu00546,Otu01731,1,0
Otu00551,Otu01731,1,0
Otu00950,Otu01731,1,0
Otu01024,Otu01731,1,0
Otu01239,Otu01731,1,0
Otu01267,Otu01731,1,0
Otu01327,Otu01731,1,0
Otu01415,Otu01731,1,0
Otu01488,Otu01731,1,0
Otu01558,Otu01731,1,0
Otu01672,Otu01731,1,0
Otu00218,Otu01732,1,0
Otu00247,Otu01732,1,0
Otu00582,Otu01732,1,0
Otu00585,Otu01732,1,0
Otu00928,Otu01732,1,0
Otu01318,Otu01732,1,0
Otu01361,Otu01732,1,0
Otu01388,Otu01732,1,0
Otu01405,Otu01732,1,0
Otu01425,Otu01732,1,0
Otu01645,Otu01732,1,0
Otu00716,Otu01735,1,0
Otu00804,Otu01735,1,0
Otu00881,Otu01735,1,0
Otu01094,Otu01735,1,0
Otu01232,Otu01735,1,0
Otu01236,Otu01735,1,0
Otu01294,Otu01735,1,0
Otu01316,Otu01735,1,0
Otu01452,Otu01735,1,0
Otu01689,Otu01735,1,0
Otu01079,Otu01737,1,0
Otu01259,Otu01737,1,0
Otu01430,Otu01737,1,0
Otu01447,Otu01737,1,0
Otu00757,Otu01742,1,0
Otu01367,Otu01742,1,0
Otu01382,Otu01742,1,0
Otu00598,Otu01744,1,0
Otu00678,Otu01744,1,0
Otu00770,Otu01744,1,0
Otu01099,Otu01744,1,0
Otu01132,Otu01744,1,0
Otu01252,Otu01744,1,0
Otu01340,Otu01744,1,0
Otu01399,Otu01744,1,0
Otu01603,Otu01744,1,0
Otu01655,Otu01744,1,0
Otu00405,Otu01749,1,0
Otu01050,Otu01749,1,0
Otu01116,Otu01749,1,0
Otu01428,Otu01749,1,0
Otu01651,Otu01749,1,0
Otu00579,Otu01751,1,0
Otu00747,Otu01751,1,0
Otu00782,Otu01751,1,0
Otu01007,Otu01751,1,0
Otu01356,Otu01751,1,0
Otu01545,Otu01751,1,0
Otu01635,Otu01751,1,0
Otu00273,Otu01752,1,0
Otu00633,Otu01752,1,0
Otu01085,Otu01752,1,0
Otu01570,Otu01752,1,0
Otu00964,Otu01763,1,0
Otu01266,Otu01763,1,0
Otu01559,Otu01763,1,0
Otu00149,Otu01768,1,0
Otu00415,Otu01768,1,0
Otu00488,Otu01768,1,0
Otu00564,Otu01768,1,0
Otu01062,Otu01768,1,0
Otu01174,Otu01768,1,0
Otu01281,Otu01768,1,0
Otu01567,Otu01768,1,0
Otu01597,Otu01768,1,0
Otu01631,Otu01768,1,0
Otu00579,Otu01778,1,0
Otu00747,Otu01778,1,0
Otu00782,Otu01778,1,0
Otu01007,Otu01778,1,0
Otu01356,Otu01778,1,0
Otu01545,Otu01778,1,0
Otu01635,Otu01778,1,0
Otu01751,Otu01778,1,0
Otu00217,Otu01784,1,0
Otu00709,Otu01784,1,0
Otu00743,Otu01784,1,0
Otu00850,Otu01784,1,0
Otu00962,Otu01784,1,0
Otu00253,Otu01787,1,0
Otu00499,Otu01787,1,0
Otu01115,Otu01787,1,0
Otu01323,Otu01787,1,0
Otu01482,Otu01787,1,0
Otu01541,Otu01787,1,0
Otu01719,Otu01787,1,0
Otu01721,Otu01787,1,0
Otu00236,Otu01797,1,0
Otu00637,Otu01797,1,0
Otu00679,Otu01797,1,0
Otu00733,Otu01797,1,0
Otu00749,Otu01797,1,0
Otu00780,Otu01797,1,0
Otu00816,Otu01797,1,0
Otu00883,Otu01797,1,0
Otu01002,Otu01797,1,0
Otu01210,Otu01797,1,0
Otu01260,Otu01797,1,0
Otu01385,Otu01797,1,0
Otu01554,Otu01797,1,0
Otu01600,Otu01797,1,0
Otu01605,Otu01797,1,0
Otu00716,Otu01801,1,0
Otu00804,Otu01801,1,0
Otu00881,Otu01801,1,0
Otu01094,Otu01801,1,0
Otu01232,Otu01801,1,0
Otu01236,Otu01801,1,0
Otu01294,Otu01801,1,0
Otu01316,Otu01801,1,0
Otu01452,Otu01801,1,0
Otu01689,Otu01801,1,0
Otu01735,Otu01801,1,0
Otu00366,Otu01803,1,0
Otu00476,Otu01803,1,0
Otu00521,Otu01803,1,0
Otu00531,Otu01803,1,0
Otu00588,Otu01803,1,0
Otu00617,Otu01803,1,0
Otu00777,Otu01803,1,0
Otu00783,Otu01803,1,0
Otu00886,Otu01803,1,0
Otu00957,Otu01803,1,0
Otu01086,Otu01803,1,0
Otu01098,Otu01803,1,0
Otu01160,Otu01803,1,0
Otu01180,Otu01803,1,0
Otu01245,Otu01803,1,0
Otu01291,Otu01803,1,0
Otu01370,Otu01803,1,0
Otu01469,Otu01803,1,0
Otu01538,Otu01803,1,0
Otu01556,Otu01803,1,0
Otu01588,Otu01803,1,0
Otu01616,Otu01803,1,0
Otu01643,Otu01803,1,0
Otu01724,Otu01803,1,0
Otu00525,Otu01804,1,0
Otu00546,Otu01804,1,0
Otu00551,Otu01804,1,0
Otu00950,Otu01804,1,0
Otu01024,Otu01804,1,0
Otu01239,Otu01804,1,0
Otu01267,Otu01804,1,0
Otu01327,Otu01804,1,0
Otu01415,Otu01804,1,0
Otu01488,Otu01804,1,0
Otu01558,Otu01804,1,0
Otu01672,Otu01804,1,0
Otu01731,Otu01804,1,0
Otu00587,Otu01810,1,0
Otu00990,Otu01810,1,0
Otu01353,Otu01810,1,0
Otu01766,Otu01813,1,0
Otu00359,Otu01814,1,0
Otu00425,Otu01814,1,0
Otu00705,Otu01814,1,0
Otu00960,Otu01814,1,0
Otu01060,Otu01814,1,0
Otu01111,Otu01814,1,0
Otu01223,Otu01814,1,0
Otu01503,Otu01814,1,0
Otu01591,Otu01814,1,0
Otu01596,Otu01814,1,0
Otu01609,Otu01814,1,0
Otu01640,Otu01814,1,0
Otu01695,Otu01814,1,0
Otu01707,Otu01814,1,0
Otu00236,Otu01818,1,0
Otu00637,Otu01818,1,0
Otu00679,Otu01818,1,0
Otu00733,Otu01818,1,0
Otu00749,Otu01818,1,0
Otu00780,Otu01818,1,0
Otu00816,Otu01818,1,0
Otu00883,Otu01818,1,0
Otu01002,Otu01818,1,0
Otu01210,Otu01818,1,0
Otu01260,Otu01818,1,0
Otu01385,Otu01818,1,0
Otu01554,Otu01818,1,0
Otu01600,Otu01818,1,0
Otu01605,Otu01818,1,0
Otu01797,Otu01818,1,0
Otu00874,Otu01819,1,0
Otu01474,Otu01819,1,0
Otu01569,Otu01820,1,0
Otu00525,Otu01821,1,0
Otu00546,Otu01821,1,0
Otu00551,Otu01821,1,0
Otu00950,Otu01821,1,0
Otu01024,Otu01821,1,0
Otu01239,Otu01821,1,0
Otu01267,Otu01821,1,0
Otu01327,Otu01821,1,0
Otu01415,Otu01821,1,0
Otu01488,Otu01821,1,0
Otu01558,Otu01821,1,0
Otu01672,Otu01821,1,0
Otu01731,Otu01821,1,0
Otu01804,Otu01821,1,0
Otu00366,Otu01823,1,0
Otu00476,Otu01823,1,0
Otu00521,Otu01823,1,0
Otu00531,Otu01823,1,0
Otu00588,Otu01823,1,0
Otu00617,Otu01823,1,0
Otu00777,Otu01823,1,0
Otu00783,Otu01823,1,0
Otu00886,Otu01823,1,0
Otu00957,Otu01823,1,0
Otu01086,Otu01823,1,0
Otu01098,Otu01823,1,0
Otu01160,Otu01823,1,0
Otu01180,Otu01823,1,0
Otu01245,Otu01823,1,0
Otu01291,Otu01823,1,0
Otu01370,Otu01823,1,0
Otu01469,Otu01823,1,0
Otu01538,Otu01823,1,0
Otu01556,Otu01823,1,0
Otu01588,Otu01823,1,0
Otu01616,Otu01823,1,0
Otu01643,Otu01823,1,0
Otu01724,Otu01823,1,0
Otu01803,Otu01823,1,0
Otu00520,Otu01826,1,0
Otu00533,Otu01826,1,0
Otu00658,Otu01826,1,0
Otu00841,Otu01826,1,0
Otu01161,Otu01826,1,0
Otu01248,Otu01826,1,0
Otu01410,Otu01826,1,0
Otu01463,Otu01826,1,0
Otu00368,Otu01829,1,0
Otu00400,Otu01829,1,0
Otu00560,Otu01829,1,0
Otu00807,Otu01829,1,0
Otu00930,Otu01829,1,0
Otu00967,Otu01829,1,0
Otu00974,Otu01829,1,0
Otu01091,Otu01829,1,0
Otu01100,Otu01829,1,0
Otu01155,Otu01829,1,0
Otu01218,Otu01829,1,0
Otu01273,Otu01829,1,0
Otu01290,Otu01829,1,0
Otu01435,Otu01829,1,0
Otu01440,Otu01829,1,0
Otu01546,Otu01829,1,0
Otu01636,Otu01829,1,0
Otu01675,Otu01829,1,0
Otu00580,Otu01831,1,0
Otu00649,Otu01831,1,0
Otu00703,Otu01831,1,0
Otu00801,Otu01831,1,0
Otu00857,Otu01831,1,0
Otu00988,Otu01831,1,0
Otu01282,Otu01831,1,0
Otu01314,Otu01831,1,0
Otu01363,Otu01831,1,0
Otu01401,Otu01831,1,0
Otu01411,Otu01831,1,0
Otu01414,Otu01831,1,0
Otu01563,Otu01831,1,0
Otu01573,Otu01831,1,0
Otu01674,Otu01831,1,0
Otu01697,Otu01831,1,0
Otu00368,Otu01835,1,0
Otu00400,Otu01835,1,0
Otu00560,Otu01835,1,0
Otu00807,Otu01835,1,0
Otu00930,Otu01835,1,0
Otu00967,Otu01835,1,0
Otu00974,Otu01835,1,0
Otu01091,Otu01835,1,0
Otu01100,Otu01835,1,0
Otu01155,Otu01835,1,0
Otu01218,Otu01835,1,0
Otu01273,Otu01835,1,0
Otu01290,Otu01835,1,0
Otu01435,Otu01835,1,0
Otu01440,Otu01835,1,0
Otu01546,Otu01835,1,0
Otu01636,Otu01835,1,0
Otu01675,Otu01835,1,0
Otu01829,Otu01835,1,0
Otu00423,Otu01846,1,0
Otu00755,Otu01846,1,0
Otu00926,Otu01846,1,0
Otu01141,Otu01846,1,0
Otu01225,Otu01846,1,0
Otu01265,Otu01846,1,0
Otu01657,Otu01846,1,0
Otu00217,Otu01857,1,0
Otu00709,Otu01857,1,0
Otu00743,Otu01857,1,0
Otu00850,Otu01857,1,0
Otu00962,Otu01857,1,0
Otu01784,Otu01857,1,0
Otu01079,Otu01860,1,0
